expression,meaning,example,domain
(cha\hot)^0.71,Compositional expression using (A\B)^X,(cha\hot)^0.71,negation
(api\hyp)^0.28,Compositional expression using (A\B)^X,(api\hyp)^0.28,negation
(wes\unl)^0.75,Compositional expression using (A\B)^X,(wes\unl)^0.75,negation
(brc\dee)^0.83,Compositional expression using (A\B)^X,(brc\dee)^0.83,negation
(cnt\monoid)^0.94,Compositional expression using (A\B)^X,(cnt\monoid)^0.94,negation
(aret\imp)^0.75,Compositional expression using (A\B)^X,(aret\imp)^0.75,negation
(hol\tal)^0.10,Compositional expression using (A\B)^X,(hol\tal)^0.10,negation
(gre\phr)^0.80,Compositional expression using (A\B)^X,(gre\phr)^0.80,negation
(cel\sol)^0.46,Compositional expression using (A\B)^X,(cel\sol)^0.46,negation
(traversable\jok)^0.17,Compositional expression using (A\B)^X,(traversable\jok)^0.17,negation
(hyd\sky)^0.22,Compositional expression using (A\B)^X,(hyd\sky)^0.22,negation
(see\del)^0.10,Compositional expression using (A\B)^X,(see\del)^0.10,negation
(otp\san)^0.61,Compositional expression using (A\B)^X,(otp\san)^0.61,negation
(cln\brd)^0.31,Compositional expression using (A\B)^X,(cln\brd)^0.31,negation
(bug\fir)^0.19,Compositional expression using (A\B)^X,(bug\fir)^0.19,negation
(alp\aim)^0.71,Compositional expression using (A\B)^X,(alp\aim)^0.71,negation
(awt\tbl)^0.44,Compositional expression using (A\B)^X,(awt\tbl)^0.44,negation
(sta\liq)^0.83,Compositional expression using (A\B)^X,(sta\liq)^0.83,negation
(cir\che)^0.66,Compositional expression using (A\B)^X,(cir\che)^0.66,negation
(alv\fai)^0.38,Compositional expression using (A\B)^X,(alv\fai)^0.38,negation
(outp\fil)^0.50,Compositional expression using (A\B)^X,(outp\fil)^0.50,negation
(jun\clst)^0.83,Compositional expression using (A\B)^X,(jun\clst)^0.83,negation
(goa\dpt)^0.70,Compositional expression using (A\B)^X,(goa\dpt)^0.70,negation
(str\pek)^0.69,Compositional expression using (A\B)^X,(str\pek)^0.69,negation
(hos\nxt)^0.89,Compositional expression using (A\B)^X,(hos\nxt)^0.89,negation
(prl\age)^0.87,Compositional expression using (A\B)^X,(prl\age)^0.87,negation
(rul\ack)^0.49,Compositional expression using (A\B)^X,(rul\ack)^0.49,negation
(gas\van)^0.65,Compositional expression using (A\B)^X,(gas\van)^0.65,negation
(lik\fnd)^0.17,Compositional expression using (A\B)^X,(lik\fnd)^0.17,negation
(sad\div)^0.95,Compositional expression using (A\B)^X,(sad\div)^0.95,negation
(crs\bri)^0.67,Compositional expression using (A\B)^X,(crs\bri)^0.67,negation
(apt\all)^0.64,Compositional expression using (A\B)^X,(apt\all)^0.64,negation
(gnd\gas)^0.49,Compositional expression using (A\B)^X,(gnd\gas)^0.49,negation
(evo\srv)^0.14,Compositional expression using (A\B)^X,(evo\srv)^0.14,negation
(nai\rat)^0.20,Compositional expression using (A\B)^X,(nai\rat)^0.20,negation
(ana\alv)^0.15,Compositional expression using (A\B)^X,(ana\alv)^0.15,negation
(eac\sig)^0.57,Compositional expression using (A\B)^X,(eac\sig)^0.57,negation
(ref\sno)^0.12,Compositional expression using (A\B)^X,(ref\sno)^0.12,negation
(col\lgs)^0.22,Compositional expression using (A\B)^X,(col\lgs)^0.22,negation
(pra\prc)^0.16,Compositional expression using (A\B)^X,(pra\prc)^0.16,negation
(sub\itr)^0.60,Compositional expression using (A\B)^X,(sub\itr)^0.60,negation
(tok\dro)^0.36,Compositional expression using (A\B)^X,(tok\dro)^0.36,negation
(opn\air)^0.15,Compositional expression using (A\B)^X,(opn\air)^0.15,negation
(flu\crys)^0.73,Compositional expression using (A\B)^X,(flu\crys)^0.73,negation
(epistemology\lmt)^0.29,Compositional expression using (A\B)^X,(epistemology\lmt)^0.29,negation
(bar\evi)^0.57,Compositional expression using (A\B)^X,(bar\evi)^0.57,negation
(tog\whn)^0.39,Compositional expression using (A\B)^X,(tog\whn)^0.39,negation
(hil\sac)^0.38,Compositional expression using (A\B)^X,(hil\sac)^0.38,negation
(saw\ontology)^0.57,Compositional expression using (A\B)^X,(saw\ontology)^0.57,negation
(fit\war)^0.57,Compositional expression using (A\B)^X,(fit\war)^0.57,negation
(tpr\mix)^0.82,Compositional expression using (A\B)^X,(tpr\mix)^0.82,negation
(materialism\crt)^0.90,Compositional expression using (A\B)^X,(materialism\crt)^0.90,negation
(gam\wak)^0.42,Compositional expression using (A\B)^X,(gam\wak)^0.42,negation
(dup\mod)^0.21,Compositional expression using (A\B)^X,(dup\mod)^0.21,negation
(ign\cub)^0.64,Compositional expression using (A\B)^X,(ign\cub)^0.64,negation
(sprs\nov)^0.16,Compositional expression using (A\B)^X,(sprs\nov)^0.16,negation
(sno\frt)^0.55,Compositional expression using (A\B)^X,(sno\frt)^0.55,negation
(rsl\vsn)^0.73,Compositional expression using (A\B)^X,(rsl\vsn)^0.73,negation
(add\cor)^0.50,Compositional expression using (A\B)^X,(add\cor)^0.50,negation
(ene\cst)^0.78,Compositional expression using (A\B)^X,(ene\cst)^0.78,negation
(adj\acc)^0.34,Compositional expression using (A\B)^X,(adj\acc)^0.34,negation
(eid\van)^0.43,Compositional expression using (A\B)^X,(eid\van)^0.43,negation
(jmp\sho)^0.34,Compositional expression using (A\B)^X,(jmp\sho)^0.34,negation
(gap\sat)^0.40,Compositional expression using (A\B)^X,(gap\sat)^0.40,negation
(disjoint\gap)^0.11,Compositional expression using (A\B)^X,(disjoint\gap)^0.11,negation
(monoid\rof)^0.52,Compositional expression using (A\B)^X,(monoid\rof)^0.52,negation
(pie\gus)^0.77,Compositional expression using (A\B)^X,(pie\gus)^0.77,negation
(oil\kin)^0.29,Compositional expression using (A\B)^X,(oil\kin)^0.29,negation
(pul\lus)^0.13,Compositional expression using (A\B)^X,(pul\lus)^0.13,negation
(wha\materialism)^0.92,Compositional expression using (A\B)^X,(wha\materialism)^0.92,negation
(sus\foldable)^0.39,Compositional expression using (A\B)^X,(sus\foldable)^0.39,negation
(spe\eps)^0.94,Compositional expression using (A\B)^X,(spe\eps)^0.94,negation
(uni\await)^0.20,Compositional expression using (A\B)^X,(uni\await)^0.20,negation
(sol\trn)^0.94,Compositional expression using (A\B)^X,(sol\trn)^0.94,negation
(oni\rop)^0.51,Compositional expression using (A\B)^X,(oni\rop)^0.51,negation
(hil\cls)^0.76,Compositional expression using (A\B)^X,(hil\cls)^0.76,negation
(gar\cir)^0.47,Compositional expression using (A\B)^X,(gar\cir)^0.47,negation
(flo\ner)^0.64,Compositional expression using (A\B)^X,(flo\ner)^0.64,negation
(bit\saf)^0.23,Compositional expression using (A\B)^X,(bit\saf)^0.23,negation
(clb\dus)^0.35,Compositional expression using (A\B)^X,(clb\dus)^0.35,negation
(shp\and)^0.12,Compositional expression using (A\B)^X,(shp\and)^0.12,negation
(hot\owl)^0.41,Compositional expression using (A\B)^X,(hot\owl)^0.41,negation
(por\cof)^0.85,Compositional expression using (A\B)^X,(por\cof)^0.85,negation
(med\cnt)^0.83,Compositional expression using (A\B)^X,(med\cnt)^0.83,negation
(drp\smo)^0.53,Compositional expression using (A\B)^X,(drp\smo)^0.53,negation
(bng\aud)^0.35,Compositional expression using (A\B)^X,(bng\aud)^0.35,negation
(hot\pek)^0.57,Compositional expression using (A\B)^X,(hot\pek)^0.57,negation
(dfc\vap)^0.79,Compositional expression using (A\B)^X,(dfc\vap)^0.79,negation
(mos\abo)^0.58,Compositional expression using (A\B)^X,(mos\abo)^0.58,negation
(iro\prl)^0.14,Compositional expression using (A\B)^X,(iro\prl)^0.14,negation
(obs\amb)^0.17,Compositional expression using (A\B)^X,(obs\amb)^0.17,negation
(dry\inf)^0.42,Compositional expression using (A\B)^X,(dry\inf)^0.42,negation
(tnv\rcv)^0.73,Compositional expression using (A\B)^X,(tnv\rcv)^0.73,negation
(rel ± lft)@pov,Compositional expression using (A±B)@C,(rel ± lft)@pov,paradox
(vod ± mon)@fit,Compositional expression using (A±B)@C,(vod ± mon)@fit,paradox
(xia ± frm)@and,Compositional expression using (A±B)@C,(xia ± frm)@and,paradox
(tun ± mon)@luc,Compositional expression using (A±B)@C,(tun ± mon)@luc,paradox
(den ± iff)@lit,Compositional expression using (A±B)@C,(den ± iff)@lit,paradox
(infr ± yon)@cyc,Compositional expression using (A±B)@C,(infr ± yon)@cyc,paradox
(ham ± ash)@bou,Compositional expression using (A±B)@C,(ham ± ash)@bou,paradox
(fri ± blf)@wis,Compositional expression using (A±B)@C,(fri ± blf)@wis,paradox
(agg ± car)@poi,Compositional expression using (A±B)@C,(agg ± car)@poi,paradox
(fwd ± bee)@fog,Compositional expression using (A±B)@C,(fwd ± bee)@fog,paradox
(dns ± nal)@upd,Compositional expression using (A±B)@C,(dns ± nal)@upd,paradox
(cor ± gra)@avi,Compositional expression using (A±B)@C,(cor ± gra)@avi,paradox
(nec ± hyp)@ask,Compositional expression using (A±B)@C,(nec ± hyp)@ask,paradox
(embd ± nee)@gnr,Compositional expression using (A±B)@C,(embd ± nee)@gnr,paradox
(med ± nos)@embd,Compositional expression using (A±B)@C,(med ± nos)@embd,paradox
(bli ± vap)@tau,Compositional expression using (A±B)@C,(bli ± vap)@tau,paradox
(dre ± nil)@up,Compositional expression using (A±B)@C,(dre ± nil)@up,paradox
(clp ± morphism)@topology,Compositional expression using (A±B)@C,(clp ± morphism)@topology,paradox
(tea ± applicative)@ans,Compositional expression using (A±B)@C,(tea ± applicative)@ans,paradox
(net ± wax)@cry,Compositional expression using (A±B)@C,(net ± wax)@cry,paradox
(alw ± saw)@ren,Compositional expression using (A±B)@C,(alw ± saw)@ren,paradox
(generic ± fac)@api,Compositional expression using (A±B)@C,(generic ± fac)@api,paradox
(traversable ± udc)@leg,Compositional expression using (A±B)@C,(traversable ± udc)@leg,paradox
(lft ± eag)@ina,Compositional expression using (A±B)@C,(lft ± eag)@ina,paradox
(son ± ope)@wud,Compositional expression using (A±B)@C,(son ± ope)@wud,paradox
(psh ± neu)@hyp,Compositional expression using (A±B)@C,(psh ± neu)@hyp,paradox
(com ± aret)@vod,Compositional expression using (A±B)@C,(com ± aret)@vod,paradox
(udc ± dee)@gas,Compositional expression using (A±B)@C,(udc ± dee)@gas,paradox
(can ± isl)@fra,Compositional expression using (A±B)@C,(can ± isl)@fra,paradox
(pri ± exp)@continuation,Compositional expression using (A±B)@C,(pri ± exp)@continuation,paradox
(tid ± void)@fue,Compositional expression using (A±B)@C,(tid ± void)@fue,paradox
(det ± ptat)@btw,Compositional expression using (A±B)@C,(det ± ptat)@btw,paradox
(sto ± epi)@drk,Compositional expression using (A±B)@C,(sto ± epi)@drk,paradox
(functor ± eff)@ben,Compositional expression using (A±B)@C,(functor ± eff)@ben,paradox
(thunk ± drv)@not,Compositional expression using (A±B)@C,(thunk ± drv)@not,paradox
(joy ± netw)@tan,Compositional expression using (A±B)@C,(joy ± netw)@tan,paradox
(dup ± arc)@vap,Compositional expression using (A±B)@C,(dup ± arc)@vap,paradox
(sho ± fal)@sit,Compositional expression using (A±B)@C,(sho ± fal)@sit,paradox
(lay ± she)@wod,Compositional expression using (A±B)@C,(lay ± she)@wod,paradox
(shr ± rhy)@bit,Compositional expression using (A±B)@C,(shr ± rhy)@bit,paradox
(tnv ± aer)@aci,Compositional expression using (A±B)@C,(tnv ± aer)@aci,paradox
(mak ± ber)@lef,Compositional expression using (A±B)@C,(mak ± ber)@lef,paradox
(cry ± sme)@foldable,Compositional expression using (A±B)@C,(cry ± sme)@foldable,paradox
(acc ± alp)@brc,Compositional expression using (A±B)@C,(acc ± alp)@brc,paradox
(coa ± eva)@com,Compositional expression using (A±B)@C,(coa ± eva)@com,paradox
(mat ± brg)@win,Compositional expression using (A±B)@C,(mat ± brg)@win,paradox
(fab ± spi)@dia,Compositional expression using (A±B)@C,(fab ± spi)@dia,paradox
(generic ± pkg)@fit,Compositional expression using (A±B)@C,(generic ± pkg)@fit,paradox
(fin ± pur)@kne,Compositional expression using (A±B)@C,(fin ± pur)@kne,paradox
(los ± psh)@pho,Compositional expression using (A±B)@C,(los ± psh)@pho,paradox
(sys ± fnd)@ugl,Compositional expression using (A±B)@C,(sys ± fnd)@ugl,paradox
(usr ± sty)@rou,Compositional expression using (A±B)@C,(usr ± sty)@rou,paradox
(phs ± covariant)@sli,Compositional expression using (A±B)@C,(phs ± covariant)@sli,paradox
(mac ± cls)@src,Compositional expression using (A±B)@C,(mac ± cls)@src,paradox
(ray ± eng)@age,Compositional expression using (A±B)@C,(ray ± eng)@age,paradox
(smo ± strt)@che,Compositional expression using (A±B)@C,(smo ± strt)@che,paradox
(xfr ± tor)@pun,Compositional expression using (A±B)@C,(xfr ± tor)@pun,paradox
(spr ± idi)@yet,Compositional expression using (A±B)@C,(spr ± idi)@yet,paradox
(ave ± uni)@swa,Compositional expression using (A±B)@C,(ave ± uni)@swa,paradox
(sca ± eid)@val,Compositional expression using (A±B)@C,(sca ± eid)@val,paradox
(sum ± nor)@kee,Compositional expression using (A±B)@C,(sum ± nor)@kee,paradox
(ded ± los)@wol,Compositional expression using (A±B)@C,(ded ± los)@wol,paradox
(option ± syn)@jac,Compositional expression using (A±B)@C,(option ± syn)@jac,paradox
(tid ± mkt)@wgt,Compositional expression using (A±B)@C,(tid ± mkt)@wgt,paradox
(prm ± dif)@cot,Compositional expression using (A±B)@C,(prm ± dif)@cot,paradox
(max ± clb)@crys,Compositional expression using (A±B)@C,(max ± clb)@crys,paradox
(mid ± wgt)@por,Compositional expression using (A±B)@C,(mid ± wgt)@por,paradox
(max ± clu)@hig,Compositional expression using (A±B)@C,(max ± clu)@hig,paradox
(dep ± xia)@obj,Compositional expression using (A±B)@C,(dep ± xia)@obj,paradox
(big ± hon)@lat,Compositional expression using (A±B)@C,(big ± hon)@lat,paradox
(bas ± lft)@fut,Compositional expression using (A±B)@C,(bas ± lft)@fut,paradox
(pit ± hid)@ske,Compositional expression using (A±B)@C,(pit ± hid)@ske,paradox
(rsn ± sub)@cmt,Compositional expression using (A±B)@C,(rsn ± sub)@cmt,paradox
(setl ± drft)@beg,Compositional expression using (A±B)@C,(setl ± drft)@beg,paradox
(contravariant ± pra)@twi,Compositional expression using (A±B)@C,(contravariant ± pra)@twi,paradox
(rsn ± gri)@acc,Compositional expression using (A±B)@C,(rsn ± gri)@acc,paradox
(hab ± art)@eff,Compositional expression using (A±B)@C,(hab ± art)@eff,paradox
(bur ± jui)@wal,Compositional expression using (A±B)@C,(bur ± jui)@wal,paradox
(why ± pal)@tri,Compositional expression using (A±B)@C,(why ± pal)@tri,paradox
(ask ± cin)@foldable,Compositional expression using (A±B)@C,(ask ± cin)@foldable,paradox
(cei ± seh)@ans,Compositional expression using (A±B)@C,(cei ± seh)@ans,paradox
(protocol ± dus)@sam,Compositional expression using (A±B)@C,(protocol ± dus)@sam,paradox
(aga ± rsn)@geo,Compositional expression using (A±B)@C,(aga ± rsn)@geo,paradox
(bre ± kin)@embd,Compositional expression using (A±B)@C,(bre ± kin)@embd,paradox
(thr ± rad)@nee,Compositional expression using (A±B)@C,(thr ± rad)@nee,paradox
(pty ± bef)@coa,Compositional expression using (A±B)@C,(pty ± bef)@coa,paradox
(tri ± bec)@mat,Compositional expression using (A±B)@C,(tri ± bec)@mat,paradox
(fru ± acc)@tau,Compositional expression using (A±B)@C,(fru ± acc)@tau,paradox
(knd ± app)@ref,Compositional expression using (A±B)@C,(knd ± app)@ref,paradox
(prd ± prk)@prm,Compositional expression using (A±B)@C,(prd ± prk)@prm,paradox
(whi ± bra)@org,Compositional expression using (A±B)@C,(whi ± bra)@org,paradox
(sho ± mag)@agg,Compositional expression using (A±B)@C,(sho ± mag)@agg,paradox
(san ± ris)@don,Compositional expression using (A±B)@C,(san ± ris)@don,paradox
(embd ± boi)@rab,Compositional expression using (A±B)@C,(embd ± boi)@rab,paradox
(cei ± via)@abl,Compositional expression using (A±B)@C,(cei ± via)@abl,paradox
(bec ± bet)@gal,Compositional expression using (A±B)@C,(bec ± bet)@gal,paradox
(slo ± bre)@bad,Compositional expression using (A±B)@C,(slo ± bre)@bad,paradox
(spa ± jui)@red,Compositional expression using (A±B)@C,(spa ± jui)@red,paradox
(par ± hwy)@phonology,Compositional expression using (A±B)@C,(par ± hwy)@phonology,paradox
(topology ± frut)@nox,Compositional expression using (A±B)@C,(topology ± frut)@nox,paradox
(rar ± mls)@acc,Compositional expression using (A±B)@C,(rar ± mls)@acc,paradox
(glo ± sou)@dim,Compositional expression using (A±B)@C,(glo ± sou)@dim,paradox
(vit ± dfc)@ide,Compositional expression using (A±B)@C,(vit ± dfc)@ide,paradox
(sgl ± pin)@cel,Compositional expression using (A±B)@C,(sgl ± pin)@cel,paradox
(que ± slp)@eye,Compositional expression using (A±B)@C,(que ± slp)@eye,paradox
(eat ± or)@enc,Compositional expression using (A±B)@C,(eat ± or)@enc,paradox
(fwd ± nul)@phs,Compositional expression using (A±B)@C,(fwd ± nul)@phs,paradox
(twi ± dha)@mtr,Compositional expression using (A±B)@C,(twi ± dha)@mtr,paradox
(llm ± mov)@cur,Compositional expression using (A±B)@C,(llm ± mov)@cur,paradox
(snc ± rad)@mel,Compositional expression using (A±B)@C,(snc ± rad)@mel,paradox
(eve ± joy)@soc,Compositional expression using (A±B)@C,(eve ± joy)@soc,paradox
(raw ± kik)@ros,Compositional expression using (A±B)@C,(raw ± kik)@ros,paradox
(bur ± cln)@evi,Compositional expression using (A±B)@C,(bur ± cln)@evi,paradox
(vir ± gam)@are,Compositional expression using (A±B)@C,(vir ± gam)@are,paradox
(oft ± pig)@boo,Compositional expression using (A±B)@C,(oft ± pig)@boo,paradox
(flr ± clr)@idl,Compositional expression using (A±B)@C,(flr ± clr)@idl,paradox
(ahi ± crs)@pas,Compositional expression using (A±B)@C,(ahi ± crs)@pas,paradox
(wes ± roc)@aut,Compositional expression using (A±B)@C,(wes ± roc)@aut,paradox
(bli ± cri)@clst,Compositional expression using (A±B)@C,(bli ± cri)@clst,paradox
